XDATE;FDAX
199710161219;4148.56
199710161220;4148.27
199710161221;4148.16
199710161222;4149.77
199710161223;4150.81
199710161224;4151.02
199710161225;4149.61
199710161226;4148.36
199710161227;4145.68
199710161228;4145.35
199710161229;4141.94
199710161230;4144.84
199710161231;4143.05
199710161232;4140.48
199710161233;4140.79
199710161234;4141.92
199710161235;4142.86
199710161236;4139.74
199710161238;4140.14
199710161239;4140.33
199710161240;4141.48
199710161241;4142.55
199710161242;4144.55
199710161243;4144.83
199710161244;4146.15
199710161245;4146.92
199710161246;4148.33
199710161247;4149.23
199710161248;4148.38
199710161249;4148.16
199710161250;4147.96
199710161251;4148.91
199710161252;4149.38
199710161253;4149.48
199710161254;4147.67
199710161255;4148.21
199710161256;4147.81
199710161257;4148.00
199710161258;4149.17
199710161259;4150.33
199710161300;4151.25
199710161301;4152.75
199710161302;4152.85
199710161303;4153.82
199710161304;4152.00
199710161305;4153.04
199710161306;4154.73
199710161307;4152.75
199710161308;4150.54
199710161309;4152.00
199710161310;4151.60
199710161311;4150.91
199710161312;4152.00
199710161313;4151.00
199710161314;4150.50
199710161316;4149.21
199710161317;4148.00
199710161318;4147.36
199710161319;4147.40
199710161320;4146.31
199710161321;4145.89
199710161322;4145.01
199710161323;4144.00
199710161324;4143.20
199710161325;4142.29
199710161326;4140.42
199710161327;4140.11
199710161328;4139.25
199710161329;4139.50
199710161330;4140.13
199710161331;4141.26
199710161332;4138.17
199710161333;4141.03
199710161334;4141.13
199710161335;4141.58
199710161336;4141.00
199710161337;4141.40
199710161338;4140.57
199710161339;4141.00
199710161340;4140.00
199710161341;4141.50
199710161342;4143.43
199710161343;4142.29
199710161344;4142.50
199710161345;4142.55
199710161346;4142.50
199710161348;4143.00
199710161349;4143.25
199710161350;4144.61
199710161351;4144.25
199710161352;4143.38
199710161353;4141.53
199710161354;4140.88
199710161355;4138.58
199710161356;4137.62
199710161357;4136.61
199710161358;4137.83
199710161359;4138.00
199710161400;4139.99
199710161401;4141.89
199710161402;4143.18
199710161403;4140.21
199710161404;4138.87
199710161405;4139.57
199710161406;4140.00
199710161407;4139.27
199710161408;4140.00
199710161409;4138.86
199710161410;4139.23
199710161411;4139.67
199710161412;4140.00
199710161413;4141.95
199710161414;4140.98
199710161415;4138.59
199710161416;4132.96
199710161417;4132.57
199710161418;4134.93
199710161419;4134.38
199710161420;4135.04
199710161421;4134.57
199710161422;4135.48
199710161423;4136.88
199710161424;4137.56
199710161425;4137.45
199710161426;4138.23
199710161427;4136.18
199710161428;4134.62
199710161429;4136.49
199710161430;4169.17
199710161431;4170.93
199710161432;4163.52
199710161433;4159.65
199710161434;4159.39
199710161435;4167.54
199710161436;4170.76
199710161437;4169.43
199710161438;4167.31
199710161439;4166.57
199710161440;4168.10
199710161441;4169.44
199710161442;4166.14
199710161443;4164.38
199710161444;4166.11
199710161445;4168.62
199710161446;4165.21
199710161447;4161.56
199710161448;4159.82
199710161449;4155.67
199710161450;4156.81
199710161451;4153.02
199710161452;4154.25
199710161453;4144.47
199710161454;4140.13
199710161455;4138.73
199710161456;4136.37
199710161457;4139.16
199710161458;4138.89
199710161459;4137.42
199710161500;4139.43
199710161501;4140.15
199710161502;4143.16
199710161503;4141.95
199710161504;4140.60
199710161505;4141.75
199710161506;4143.90
199710161507;4141.11
199710161508;4143.05
199710161509;4146.69
199710161510;4146.30
199710161511;4146.70
199710161512;4148.76
199710161513;4150.63
199710161514;4153.00
199710161515;4152.77
199710161516;4151.06
199710161517;4156.09
199710161518;4157.58
199710161519;4158.87
199710161520;4154.70
199710161521;4153.82
199710161522;4152.84
199710161523;4154.40
199710161524;4151.84
199710161525;4151.74
199710161526;4158.78
199710161527;4156.15
199710161528;4154.51
199710161529;4156.08
199710161530;4158.24
199710161531;4160.16
199710161532;4164.44
199710161533;4165.91
199710161534;4162.14
199710161535;4162.91
199710161536;4165.63
199710161537;4164.66
199710161538;4160.50
199710161539;4160.74
199710161540;4159.53
199710161541;4164.23
199710161542;4162.81
199710161543;4158.59
199710161544;4157.50
199710161545;4158.82
199710161546;4155.27
199710161547;4156.98
199710161548;4157.87
199710161549;4155.80
199710161550;4157.77
199710161551;4154.53
199710161552;4154.50
199710161554;4154.51
199710161555;4153.41
199710161556;4150.64
199710161557;4149.11
199710161558;4150.03
199710161559;4152.67
199710161600;4155.07
199710161601;4162.81
199710161602;4163.06
199710161603;4164.87
199710161604;4168.16
199710161605;4166.18
199710161606;4167.39
199710161607;4164.52
199710161608;4166.31
199710161609;4164.87
199710161610;4164.18
199710161611;4164.48
199710161612;4163.14
199710161613;4160.07
199710161614;4161.56
199710161615;4156.44
199710161616;4155.64
199710161617;4156.06
199710161618;4155.19
199710161619;4158.52
199710161620;4160.89
199710161621;4158.79
199710161622;4156.98
199710161623;4153.64
199710161624;4151.99
199710161625;4153.82
199710161626;4155.62
199710161627;4157.44
199710161628;4158.64
199710161629;4159.46
199710161630;4156.33
199710161631;4160.23
199710161632;4159.98
199710161633;4160.50
199710161634;4157.84
199710161635;4159.82
199710161636;4162.44
199710161637;4159.67
199710161638;4159.85
199710161639;4160.37
199710161640;4164.26
199710161641;4164.03
199710161642;4163.45
199710161643;4161.28
199710161644;4164.60
199710161645;4162.61
199710161646;4163.43
199710161647;4163.04
199710161648;4163.40
199710161649;4163.46
199710161650;4164.08
199710161651;4164.75
199710161652;4164.15
199710161653;4166.12
199710161654;4166.45
199710161655;4165.98
199710161656;4167.14
199710161657;4166.62
199710161658;4165.08
199710161659;4166.02
199710170840;4109.03
199710170841;4113.73
199710170842;4118.21
199710170843;4111.24
199710170844;4113.48
199710170845;4114.54
199710170846;4115.76
199710170847;4115.71
199710170848;4116.44
199710170849;4116.98
199710170850;4118.96
199710170851;4118.68
199710170852;4118.27
199710170853;4120.41
199710170854;4120.38
199710170855;4118.42
199710170856;4119.50
199710170857;4117.67
199710170858;4120.22
199710170859;4121.48
199710170900;4120.50
199710170901;4117.20
199710170902;4112.94
199710170903;4109.03
199710170904;4110.81
199710170905;4112.67
199710170906;4114.15
199710170907;4114.39
199710170908;4110.37
199710170909;4110.23
199710170910;4110.25
199710170911;4111.21
199710170912;4109.44
199710170913;4106.67
199710170914;4103.78
199710170915;4102.07
199710170916;4100.55
199710170917;4104.83
199710170918;4105.39
199710170919;4105.38
199710170920;4105.65
199710170921;4109.23
199710170922;4110.60
199710170923;4110.28
199710170924;4110.43
199710170925;4111.94
199710170926;4111.00
199710170927;4111.62
199710170928;4113.53
199710170929;4111.17
199710170930;4111.47
199710170931;4112.00
199710170932;4112.89
199710170933;4111.19
199710170934;4111.21
199710170935;4111.22
199710170936;4108.78
199710170937;4102.95
199710170938;4102.71
199710170939;4104.85
199710170940;4106.53
199710170941;4109.11
199710170942;4109.99
199710170943;4109.44
199710170944;4107.53
199710170945;4107.56
199710170946;4111.27
199710170947;4111.00
199710170948;4111.50
199710170949;4113.18
199710170950;4112.30
199710170951;4113.85
199710170952;4113.44
199710170953;4115.17
199710170954;4117.01
199710170955;4117.66
199710170956;4118.73
199710170957;4117.62
199710170958;4118.26
199710170959;4117.44
199710171000;4116.95
199710171001;4116.77
199710171002;4115.50
199710171003;4115.00
199710171004;4114.00
199710171005;4114.12
199710171006;4115.45
199710171007;4114.96
199710171008;4115.67
199710171009;4114.92
199710171010;4115.27
199710171011;4116.93
199710171012;4116.83
199710171013;4115.88
199710171014;4114.11
199710171015;4112.57
199710171016;4114.60
199710171017;4111.95
199710171018;4112.00
199710171020;4113.57
199710171021;4114.50
199710171022;4114.70
199710171023;4115.86
199710171024;4115.92
199710171025;4117.02
199710171026;4118.31
199710171027;4117.46
199710171028;4115.86
199710171029;4115.50
199710171030;4115.22
199710171031;4115.38
199710171032;4112.87
199710171033;4115.51
199710171034;4114.50
199710171035;4115.00
199710171036;4112.86
199710171037;4111.06
199710171038;4113.50
199710171039;4114.63
199710171040;4113.50
199710171041;4111.06
199710171042;4111.53
199710171043;4112.29
199710171044;4112.50
199710171045;4112.53
199710171046;4110.02
199710171047;4111.19
199710171048;4112.00
199710171049;4110.40
199710171050;4108.64
199710171051;4108.02
199710171052;4108.92
199710171053;4108.71
199710171054;4108.88
199710171055;4109.71
199710171056;4107.27
199710171057;4106.25
199710171058;4104.53
199710171059;4105.75
199710171100;4105.50
199710171101;4106.05
199710171102;4107.96
199710171103;4107.50
199710171104;4106.33
199710171105;4107.09
199710171106;4107.86
199710171107;4107.39
199710171108;4108.06
199710171109;4109.11
199710171110;4109.35
199710171111;4108.80
199710171112;4110.00
199710171113;4110.00
199710171114;4111.70
199710171115;4112.39
199710171116;4112.96
199710171117;4113.05
199710171118;4111.21
199710171119;4110.73
199710171120;4109.07
199710171121;4107.40
199710171122;4108.20
199710171123;4107.29
199710171124;4108.64
199710171125;4110.38
199710171126;4110.28
199710171127;4109.38
199710171128;4110.00
199710171129;4109.00
199710171130;4108.92
199710171131;4108.00
199710171132;4105.07
199710171133;4103.66
199710171134;4101.27
199710171135;4096.85
199710171136;4098.25
199710171137;4100.86
199710171138;4102.18
199710171139;4102.62
199710171140;4101.03
199710171141;4101.21
199710171142;4098.57
199710171143;4097.21
199710171144;4092.79
199710171145;4092.43
199710171146;4093.64
199710171147;4092.81
199710171148;4094.74
199710171149;4094.73
199710171150;4096.71
199710171151;4096.93
199710171152;4097.08
199710171153;4097.10
199710171154;4097.89
199710171155;4095.30
199710171156;4094.59
199710171157;4093.05
199710171158;4094.00
199710171159;4094.27
199710171200;4095.04
199710171201;4094.00
199710171202;4093.39
199710171203;4093.17
199710171204;4089.38
199710171205;4090.88
199710171206;4090.68
199710171207;4089.72
199710171208;4089.58
199710171209;4085.71
199710171210;4079.76
199710171211;4079.65
199710171212;4079.85
199710171213;4080.80
199710171214;4080.30
199710171215;4075.77
199710171216;4078.51
199710171217;4079.71
199710171218;4080.35
199710171219;4079.86
199710171220;4079.74
199710171221;4080.16
199710171222;4081.00
199710171223;4081.83
199710171224;4080.22
199710171225;4079.23
199710171226;4078.84
199710171227;4079.99
199710171228;4080.45
199710171229;4079.27
199710171230;4077.33
199710171231;4076.27
199710171232;4077.59
199710171233;4079.01
199710171234;4077.33
199710171235;4078.20
199710171236;4078.88
199710171237;4078.64
199710171238;4078.56
199710171239;4079.76
199710171240;4080.59
199710171241;4080.89
199710171242;4081.40
199710171243;4083.01
199710171244;4083.60
199710171245;4085.00
199710171246;4085.00
199710171247;4084.99
199710171248;4085.21
199710171249;4085.78
199710171250;4085.43
199710171251;4085.57
199710171252;4091.46
199710171253;4090.11
199710171254;4093.23
199710171255;4090.68
199710171256;4090.00
199710171257;4089.56
199710171258;4089.79
199710171259;4090.18
199710171300;4090.24
199710171301;4090.38
199710171302;4091.13
199710171303;4091.51
199710171304;4092.48
199710171305;4095.27
199710171306;4093.96
199710171307;4091.83
199710171308;4094.54
199710171309;4094.69
199710171310;4093.50
199710171311;4092.72
199710171312;4092.42
199710171313;4092.66
199710171314;4092.11
199710171315;4087.04
199710171316;4087.06
199710171317;4086.81
199710171318;4088.41
199710171319;4084.71
199710171320;4084.23
199710171321;4083.12
199710171322;4083.14
199710171323;4081.71
199710171324;4083.88
199710171325;4085.31
199710171326;4088.78
199710171327;4088.29
199710171328;4089.96
199710171329;4088.11
199710171330;4087.57
199710171331;4086.50
199710171332;4084.20
199710171333;4080.36
199710171334;4077.03
199710171335;4075.71
199710171336;4078.25
199710171337;4077.04
199710171338;4076.91
199710171339;4079.00
199710171340;4082.86
199710171341;4082.53
199710171342;4083.93
199710171343;4082.65
199710171344;4083.20
199710171345;4084.82
199710171346;4084.53
199710171347;4085.00
199710171348;4083.16
199710171349;4082.91
199710171350;4080.56
199710171351;4078.70
199710171352;4082.61
199710171353;4082.69
199710171354;4081.70
199710171355;4080.17
199710171356;4080.25
199710171357;4082.68
199710171358;4081.27
199710171359;4081.28
199710171400;4080.62
199710171401;4078.80
199710171402;4081.49
199710171403;4079.52
199710171404;4080.00
199710171405;4081.81
199710171406;4082.06
199710171407;4081.50
199710171408;4080.28
199710171409;4082.60
199710171410;4083.99
199710171411;4085.13
199710171412;4086.10
199710171413;4087.38
199710171414;4089.35
199710171415;4090.26
199710171416;4086.20
199710171417;4086.40
199710171418;4089.41
199710171419;4089.61
199710171420;4090.00
199710171421;4090.68
199710171422;4090.69
199710171423;4091.13
199710171424;4091.22
199710171425;4089.04
199710171426;4087.85
199710171427;4088.72
199710171428;4088.68
199710171429;4090.98
199710171430;4079.73
199710171431;4083.07
199710171432;4082.31
199710171433;4088.73
199710171434;4090.52
199710171435;4085.41
199710171436;4087.93
199710171437;4092.05
199710171438;4094.84
199710171439;4090.95
199710171440;4087.44
199710171441;4080.07
199710171442;4074.97
199710171443;4078.32
199710171444;4079.80
199710171445;4082.00
199710171446;4079.84
199710171447;4072.88
199710171448;4071.89
199710171449;4073.79
199710171450;4074.62
199710171451;4070.94
199710171452;4070.92
199710171453;4073.04
199710171454;4073.08
199710171455;4063.33
199710171456;4064.93
199710171457;4065.67
199710171458;4068.32
199710171459;4069.56
199710171500;4070.84
199710171501;4070.19
199710171502;4070.55
199710171503;4073.36
199710171504;4072.00
199710171505;4071.31
199710171506;4073.13
199710171507;4073.14
199710171508;4072.94
199710171509;4071.70
199710171510;4073.82
199710171511;4074.48
199710171512;4076.17
199710171513;4077.73
199710171514;4078.58
199710171515;4069.10
199710171516;4061.33
199710171517;4062.71
199710171518;4052.61
199710171519;4055.47
199710171520;4057.44
199710171521;4058.28
199710171522;4052.73
199710171523;4055.67
199710171524;4057.79
199710171525;4058.30
199710171526;4059.67
199710171527;4060.12
199710171528;4061.03
199710171529;4060.71
199710171530;4058.92
199710171531;4062.12
199710171532;4063.98
199710171533;4063.89
199710171534;4067.31
199710171535;4067.73
199710171536;4069.86
199710171537;4069.30
199710171538;4064.53
199710171539;4069.23
199710171540;4072.66
199710171541;4071.00
199710171542;4077.25
199710171543;4078.26
199710171544;4082.92
199710171545;4084.07
199710171546;4081.32
199710171547;4081.06
199710171548;4082.40
199710171549;4083.71
199710171550;4082.12
199710171551;4082.87
199710171552;4081.55
199710171553;4081.29
199710171554;4080.18
199710171555;4079.17
199710171556;4079.72
199710171557;4079.29
199710171558;4077.30
199710171559;4075.10
199710171600;4072.12
199710171601;4069.49
199710171602;4061.44
199710171603;4058.56
199710171604;4057.46
199710171605;4063.72
199710171606;4065.90
199710171607;4060.14
199710171608;4059.40
199710171609;4064.13
199710171610;4068.06
199710171611;4071.02
199710171612;4075.30
199710171613;4077.35
199710171614;4077.88
199710171615;4079.78
199710171616;4080.91
199710171617;4077.76
199710171618;4077.26
199710171619;4075.73
199710171620;4077.79
199710171621;4077.90
199710171622;4079.35
199710171623;4080.55
199710171624;4082.25
199710171625;4082.42
199710171626;4082.33
199710171627;4080.44
199710171628;4079.20
199710171629;4077.28
199710171630;4074.42
199710171631;4074.64
199710171632;4073.95
199710171633;4076.14
199710171634;4076.65
199710171635;4076.50
199710171636;4078.09
199710171637;4075.78
199710171638;4075.47
199710171639;4073.85
199710171640;4073.15
199710171641;4073.78
199710171642;4074.00
199710171643;4073.21
199710171644;4072.06
199710171645;4072.11
199710171646;4070.15
199710171647;4069.52
199710171648;4067.24
199710171649;4067.30
199710171650;4068.21
199710171651;4068.52
199710171652;4066.96
199710171653;4068.87
199710171654;4070.40
199710171655;4069.84
199710171656;4066.03
199710171657;4066.24
199710171658;4069.34
199710171659;4063.74
199710200833;4050.06
199710200834;4053.65
199710200835;4062.90
199710200836;4065.78
199710200837;4064.81
199710200838;4066.59
199710200839;4069.50
199710200840;4069.22
199710200841;4068.07
199710200842;4065.81
199710200843;4065.10
199710200844;4065.32
199710200845;4065.90
199710200846;4065.58
199710200847;4065.94
199710200848;4063.15
199710200849;4061.56
199710200850;4059.01
199710200851;4058.50
199710200852;4060.73
199710200853;4061.25
199710200854;4056.17
199710200855;4054.72
199710200856;4050.50
199710200857;4052.50
199710200858;4053.56
199710200859;4052.43
199710200900;4052.45
199710200901;4052.95
199710200902;4053.34
199710200903;4053.89
199710200904;4054.29
199710200905;4050.23
199710200906;4052.90
199710200907;4048.82
199710200908;4048.79
199710200909;4045.77
199710200910;4044.55
199710200911;4044.09
199710200912;4041.32
199710200913;4039.31
199710200914;4032.39
199710200915;4030.49
199710200916;4031.88
199710200917;4027.80
199710200918;4025.58
199710200919;4027.16
199710200920;4029.66
199710200921;4027.89
199710200922;4026.10
199710200923;4027.09
199710200924;4028.90
199710200925;4031.40
199710200926;4030.73
199710200927;4033.65
199710200928;4034.87
199710200929;4035.09
199710200930;4036.79
199710200931;4037.97
199710200932;4038.54
199710200933;4038.60
199710200934;4037.07
199710200935;4034.67
199710200936;4035.83
199710200937;4036.58
199710200938;4038.36
199710200939;4037.33
199710200940;4036.55
199710200941;4036.56
199710200942;4036.71
199710200943;4036.46
199710200944;4033.94
199710200945;4033.22
199710200946;4032.70
199710200947;4029.47
199710200948;4025.98
199710200949;4023.62
199710200950;4022.74
199710200951;4019.61
199710200952;4017.75
199710200953;4015.23
199710200954;4015.26
199710200955;4015.15
199710200956;4015.02
199710200957;4016.75
199710200958;4018.92
199710200959;4019.93
199710201000;4017.74
199710201001;4018.71
199710201002;4017.65
199710201003;4014.23
199710201004;4012.71
199710201005;4008.99
199710201006;4005.29
199710201007;4006.52
199710201008;4000.86
199710201009;4000.43
199710201010;4002.48
199710201011;4004.96
199710201012;4007.11
199710201013;4007.45
199710201014;4007.88
199710201015;4007.10
199710201016;4002.45
199710201017;4005.41
199710201018;4003.45
199710201019;4003.10
199710201020;4007.11
199710201021;4010.02
199710201022;4013.10
199710201023;4015.22
199710201024;4016.35
199710201025;4016.93
199710201026;4017.77
199710201027;4017.97
199710201028;4016.48
199710201029;4015.62
199710201030;4013.09
199710201031;4010.06
199710201032;4011.50
199710201033;4014.88
199710201034;4017.53
199710201035;4019.69
199710201036;4020.76
199710201037;4021.17
199710201038;4020.89
199710201039;4020.74
199710201040;4022.04
199710201041;4024.62
199710201042;4027.09
199710201043;4027.79
199710201044;4027.50
199710201045;4029.55
199710201046;4032.29
199710201047;4035.79
199710201048;4035.74
199710201049;4035.07
199710201050;4033.11
199710201051;4033.83
199710201052;4035.23
199710201053;4037.58
199710201054;4039.54
199710201055;4039.38
199710201056;4039.54
199710201057;4041.58
199710201058;4041.00
199710201059;4038.81
199710201100;4037.96
199710201101;4038.72
199710201102;4038.34
199710201103;4040.08
199710201104;4041.04
199710201105;4044.47
199710201106;4042.50
199710201107;4040.50
199710201108;4039.07
199710201109;4039.25
199710201110;4039.38
199710201111;4040.30
199710201112;4043.70
199710201113;4043.91
199710201114;4043.41
199710201115;4042.93
199710201116;4042.09
199710201117;4040.82
199710201118;4039.80
199710201119;4037.80
199710201120;4037.93
199710201121;4038.28
199710201122;4038.24
199710201123;4038.00
199710201124;4037.38
199710201125;4036.39
199710201126;4037.75
199710201127;4040.47
199710201128;4043.19
199710201129;4043.13
199710201130;4040.86
199710201131;4041.14
199710201132;4041.93
199710201133;4043.12
199710201134;4044.62
199710201135;4046.86
199710201136;4047.40
199710201137;4049.10
199710201138;4049.53
199710201139;4052.15
199710201140;4051.56
199710201141;4051.67
199710201142;4055.38
199710201143;4058.30
199710201144;4059.18
199710201145;4057.52
199710201146;4057.46
199710201147;4058.92
199710201148;4058.83
199710201149;4056.81
199710201150;4055.08
199710201151;4056.98
199710201152;4058.57
199710201153;4058.67
199710201154;4055.40
199710201155;4053.97
199710201156;4052.67
199710201157;4051.49
199710201158;4051.55
199710201159;4051.31
199710201200;4052.00
199710201201;4053.11
199710201202;4053.56
199710201203;4052.66
199710201204;4053.00
199710201205;4055.21
199710201206;4054.23
199710201207;4054.66
199710201208;4057.61
199710201209;4059.66
199710201210;4063.02
199710201211;4064.29
199710201212;4063.19
199710201213;4063.06
199710201214;4062.00
199710201215;4064.09
199710201216;4065.50
199710201217;4064.35
199710201218;4064.30
199710201219;4064.50
199710201220;4065.00
199710201221;4063.25
199710201222;4064.19
199710201223;4065.91
199710201224;4065.12
199710201225;4066.13
199710201226;4065.09
199710201227;4064.95
199710201228;4064.43
199710201229;4069.12
199710201230;4071.30
199710201231;4072.85
199710201232;4071.30
199710201233;4070.09
199710201234;4069.38
199710201235;4070.90
199710201236;4072.12
199710201237;4072.82
199710201238;4073.92
199710201239;4071.06
199710201240;4069.66
199710201241;4067.62
199710201242;4068.10
199710201243;4069.00
199710201244;4068.86
199710201245;4066.50
199710201246;4064.68
199710201247;4062.92
199710201248;4059.80
199710201249;4058.71
199710201250;4057.90
199710201251;4057.19
199710201252;4058.25
199710201253;4059.69
199710201254;4062.30
199710201255;4064.25
199710201256;4065.85
199710201257;4066.44
199710201258;4069.46
199710201259;4071.49
199710201300;4071.25
199710201301;4070.78
199710201302;4070.14
199710201303;4068.55
199710201304;4068.26
199710201306;4070.67
199710201307;4068.25
199710201308;4067.58
199710201309;4067.75
199710201310;4065.83
199710201311;4065.50
199710201312;4066.86
199710201313;4067.50
199710201314;4069.94
199710201315;4069.75
199710201316;4069.50
199710201317;4067.98
199710201318;4068.54
199710201319;4070.29
199710201320;4070.56
199710201321;4067.93
199710201322;4065.75
199710201323;4063.88
199710201325;4063.22
199710201326;4059.52
199710201327;4060.52
199710201328;4059.61
199710201329;4056.33
199710201330;4058.75
199710201331;4060.54
199710201332;4061.68
199710201333;4061.80
199710201334;4062.70
199710201335;4063.14
199710201336;4063.05
199710201337;4064.61
199710201338;4062.81
199710201339;4062.70
199710201340;4062.75
199710201341;4063.42
199710201342;4062.20
199710201343;4061.91
199710201344;4062.50
199710201345;4063.00
199710201346;4063.25
199710201347;4063.64
199710201348;4063.50
199710201349;4063.50
199710201350;4063.00
199710201351;4062.67
199710201352;4060.84
199710201353;4062.22
199710201354;4064.00
199710201357;4064.00
199710201358;4063.29
199710201359;4064.00
199710201400;4062.50
199710201401;4062.83
199710201402;4062.25
199710201403;4063.06
199710201404;4063.18
199710201405;4063.33
199710201407;4063.79
199710201408;4061.92
199710201409;4060.81
199710201410;4060.33
199710201412;4062.70
199710201413;4063.50
199710201415;4063.33
199710201416;4062.57
199710201417;4062.33
199710201418;4062.75
199710201419;4062.00
199710201420;4064.00
199710201421;4065.64
199710201422;4065.27
199710201423;4066.50
199710201424;4066.00
199710201425;4066.08
199710201426;4065.50
199710201427;4066.25
199710201428;4066.00
199710201429;4066.73
199710201430;4066.20
199710201431;4066.50
199710201432;4065.69
199710201433;4067.58
199710201434;4067.25
199710201435;4067.00
199710201436;4065.68
199710201437;4065.05
199710201438;4067.77
199710201439;4068.20
199710201440;4069.63
199710201441;4071.07
199710201442;4071.35
199710201443;4072.95
199710201444;4073.00
199710201445;4076.48
199710201446;4089.43
199710201447;4087.54
199710201448;4090.45
199710201449;4090.42
199710201450;4090.93
199710201451;4089.52
199710201452;4088.35
199710201453;4087.66
199710201454;4086.85
199710201455;4089.12
199710201456;4088.26
199710201457;4088.23
199710201458;4087.68
199710201459;4088.25
199710201500;4086.86
199710201501;4087.75
199710201502;4088.00
199710201503;4087.95
199710201504;4089.85
199710201505;4090.44
199710201506;4090.75
199710201507;4089.64
199710201508;4090.55
199710201509;4092.76
199710201510;4091.43
199710201511;4089.05
199710201513;4088.29
199710201514;4088.76
199710201515;4087.38
199710201516;4083.10
199710201517;4082.15
199710201518;4082.63
199710201519;4080.19
199710201520;4082.60
199710201521;4083.50
199710201522;4078.49
199710201523;4076.83
199710201524;4077.88
199710201525;4079.90
199710201526;4079.85
199710201527;4080.14
199710201528;4081.62
199710201529;4083.04
199710201530;4083.27
199710201531;4084.88
199710201532;4082.17
199710201533;4083.32
199710201534;4080.12
199710201535;4082.05
199710201536;4083.48
199710201537;4084.67
199710201538;4081.35
199710201539;4079.43
199710201540;4076.77
199710201541;4074.14
199710201542;4072.49
199710201543;4070.35
199710201544;4067.44
199710201545;4066.10
199710201546;4064.71
199710201547;4065.23
199710201548;4063.23
199710201549;4063.26
199710201550;4064.52
199710201551;4066.32
199710201552;4066.70
199710201553;4064.67
199710201554;4065.88
199710201555;4064.73
199710201556;4064.73
199710201557;4065.14
199710201558;4066.38
199710201559;4065.18
199710201600;4065.06
199710201601;4065.11
199710201602;4071.01
199710201603;4076.00
199710201604;4079.53
199710201605;4083.81
199710201606;4085.90
199710201607;4085.51
199710201608;4082.36
199710201609;4083.36
199710201610;4082.64
199710201611;4082.45
199710201612;4085.44
199710201613;4088.72
199710201614;4091.35
199710201615;4090.43
199710201616;4090.29
199710201617;4088.50
199710201618;4084.61
199710201619;4085.61
199710201620;4083.50
199710201621;4082.88
199710201622;4081.08
199710201623;4079.47
199710201624;4081.30
199710201625;4082.44
199710201626;4081.00
199710201627;4083.13
199710201628;4083.67
199710201629;4083.92
199710201630;4082.98
199710201631;4083.83
199710201632;4082.04
199710201633;4082.24
199710201634;4081.47
199710201635;4084.83
199710201636;4084.17
199710201637;4084.94
199710201638;4082.85
199710201639;4081.46
199710201640;4080.84
199710201641;4078.75
199710201642;4078.75
199710201643;4077.83
199710201644;4078.63
199710201645;4081.32
199710201646;4084.21
199710201647;4084.83
199710201648;4086.88
199710201649;4087.28
199710201650;4090.14
199710201651;4093.09
199710201652;4090.95
199710201653;4092.39
199710201654;4093.09
199710201655;4094.12
199710201656;4093.71
199710201657;4094.84
199710201658;4094.39
199710201659;4093.30
199710210837;4123.04
199710210838;4118.66
199710210839;4121.43
199710210840;4122.94
199710210841;4122.50
199710210842;4124.11
199710210843;4121.67
199710210844;4119.18
199710210845;4119.53
199710210846;4122.36
199710210847;4121.95
199710210848;4120.36
199710210849;4117.47
199710210850;4115.34
199710210851;4115.44
199710210852;4113.58
199710210853;4114.38
199710210854;4113.92
199710210855;4112.97
199710210856;4112.93
199710210857;4115.61
199710210858;4117.05
199710210859;4117.75
199710210900;4117.27
199710210901;4116.48
199710210902;4116.52
199710210903;4116.43
199710210904;4114.98
199710210905;4115.30
199710210906;4115.12
199710210907;4116.00
199710210908;4116.08
199710210909;4116.61
199710210910;4118.38
199710210911;4119.81
199710210912;4120.67
199710210913;4122.01
199710210914;4122.74
199710210915;4124.60
199710210916;4124.55
199710210917;4123.50
199710210918;4121.50
199710210919;4121.40
199710210920;4120.17
199710210921;4120.71
199710210922;4119.72
199710210923;4116.51
199710210924;4115.57
199710210925;4116.77
199710210926;4114.15
199710210927;4115.06
199710210928;4115.88
199710210929;4114.80
199710210930;4121.61
199710210931;4121.46
199710210932;4120.91
199710210933;4123.31
199710210934;4122.18
199710210935;4122.15
199710210936;4120.32
199710210937;4121.25
199710210938;4121.25
199710210939;4123.50
199710210940;4121.35
199710210941;4119.81
199710210942;4121.23
199710210943;4121.70
199710210944;4124.69
199710210945;4129.68
199710210946;4131.28
199710210947;4130.17
199710210948;4130.50
199710210949;4134.52
199710210950;4139.43
199710210951;4139.85
199710210952;4138.32
199710210953;4136.17
199710210954;4136.81
199710210955;4135.85
199710210956;4135.00
199710210957;4135.83
199710210958;4136.53
199710210959;4131.90
199710211000;4130.51
199710211001;4138.99
199710211002;4140.72
199710211003;4136.72
199710211004;4133.84
199710211005;4136.43
199710211006;4134.31
199710211007;4136.21
199710211008;4137.60
199710211009;4137.62
199710211010;4139.50
199710211011;4139.44
199710211012;4137.75
199710211013;4137.00
199710211014;4137.00
199710211015;4135.79
199710211016;4136.50
199710211017;4135.39
199710211018;4135.11
199710211019;4135.10
199710211020;4136.33
199710211021;4136.72
199710211022;4138.50
199710211023;4138.29
199710211024;4140.07
199710211025;4141.52
199710211026;4144.72
199710211027;4144.68
199710211028;4142.45
199710211029;4143.26
199710211030;4144.40
199710211031;4146.16
199710211032;4147.51
199710211033;4147.30
199710211034;4145.02
199710211035;4143.46
199710211036;4142.57
199710211037;4142.39
199710211038;4143.12
199710211039;4142.78
199710211040;4141.52
