XDATE;DELAY;CONTRIBUTOR;BID;ASK;FLAG
199706171116;01;BGFX;+22.850;+22.950;0
199706171152;00;CHIC;+22.700;+22.900;0
199706171155;00;SCFE;+22.700;+22.900;0
199706171210;00;EMFY;+22.700;+22.900;0
199706171217;00;AIGH;+22.700;+22.800;0
199706171220;00;AIGH;+22.650;+22.750;0
199706171222;00;AIGH;+22.600;+22.700;0
199706171224;00;CBAX;+22.600;+22.800;0
199706171224;00;AIGH;+22.570;+22.670;0
199706171228;00;AIGH;+22.550;+22.650;0
199706171229;00;SCFE;+22.550;+22.750;0
199706171242;00;AIGH;+22.700;+22.750;0
199706171242;00;SCFE;+22.600;+22.800;0
199706171243;00;AIGH;+22.700;+22.800;0
199706171251;00;AIGH;+22.650;+22.750;0
199706171256;00;BGFX;+22.650;+22.750;0
199706171256;00;AIGH;+22.600;+22.700;0
199706171306;00;AIGH;+22.580;+22.680;0
199706171313;00;BGFX;+22.580;+22.680;0
199706171315;00;AIGH;+22.550;+22.650;0
199706171323;00;AIGH;+22.530;+22.630;0
199706171326;00;AIGH;+22.520;+22.620;0
199706171327;00;AIGH;+22.500;+22.600;0
199706171330;00;AIGH;+22.600;+22.700;0
199706171337;00;CHIC;+22.600;+22.800;0
199706171339;00;SCEX;+22.600;+22.700;0
199706171350;00;AIGH;+22.450;+22.550;0
199706171351;00;SCFE;+22.500;+22.700;0
199706171355;00;AIGH;+22.500;+22.600;0
199706171403;00;AIGH;+22.460;+22.560;0
199706171404;00;CBAX;+22.500;+22.700;0
199706171405;00;AIGH;+22.430;+22.530;0
199706171405;00;BGFX;+22.550;+22.650;0
199706171405;00;AIGH;+22.400;+22.500;0
199706171407;00;BGFX;+22.400;+22.500;0
199706171409;00;SCFE;+22.500;+22.600;0
199706171409;00;SCFE;+22.500;+22.650;0
199706171411;00;AIGH;+22.500;+22.600;0
199706171433;00;EMFY;+22.500;+22.700;0
199706171455;00;BBNF;+22.600;+22.750;0
199706171457;00;SCEX;+22.550;+22.650;0
199706171501;00;BGFX;+22.550;+22.650;0
199706171503;00;CHIC;+22.600;+22.750;0
199706171522;00;SCFE;+22.550;+22.700;0
199706171525;00;SCEX;+22.650;+22.750;0
199706171526;00;SCEX;+22.590;+22.690;0
199706171607;00;BBNF;+22.650;+22.800;0
199706171705;00;SCEX;+22.650;+22.750;0
199706171711;00;BBNF;+22.700;+22.800;0
199706171731;00;BBNF;+22.600;+22.800;0
199706171741;00;BBNF;+22.720;+22.820;0
199706171941;00;BBNF;+22.750;+22.850;0
199706172111;00;SCEX;+22.630;+22.730;0
199706172111;00;SCEX;+22.650;+22.750;0
199706172117;00;ANZM;+23.000;+23.300;0
199706172134;00;CBAP;+22.800;+23.100;0
199706172220;00;ANZM;+22.900;+23.200;0
199706172226;00;CBAP;+22.850;+23.150;0
199706172229;00;ANZM;+22.880;+23.180;0
199706172327;00;MBRC;+22.600;+22.650;0
199706172339;00;MBRC;+23.000;+23.200;0
199706180010;00;ANZS;+23.000;+23.200;0
199706180022;00;BOAS;+22.900;+23.100;0
199706180026;00;HKBK;+22.800;+23.000;0
199706180029;00;SUMS;+22.701;+22.702;0
199706180029;00;SUMS;+22.700;+22.900;0
199706180031;00;MBRC;+22.800;+23.000;0
199706180035;00;HKBK;+22.750;+22.950;0
199706180042;00;HKBK;+22.700;+22.900;0
199706180042;00;MBRC;+22.650;+22.850;0
199706180043;00;MBRC;+22.700;+22.900;0
199706180047;00;CHAB;+25.800;+25.820;0
199706180047;00;MBRC;+22.600;+22.800;0
199706180049;00;ABNP;+25.800;+25.820;0
199706180055;01;GBNP;+22.450;+22.950;0
199706180114;00;ANZS;+22.500;+22.700;0
199706180115;00;HKBK;+22.470;+22.670;0
199706180118;00;AIGH;+22.350;+22.550;0
199706180119;00;HKBK;+22.400;+22.600;0
199706180125;00;AIGH;+22.300;+22.500;0
199706180125;00;MBRC;+22.400;+22.600;0
199706180126;00;BOAS;+22.400;+22.600;0
199706180127;00;HKBK;+22.350;+22.550;0
199706180133;00;STTA;+25.800;+25.820;0
199706180134;00;ANZM;+22.400;+22.600;0
199706180144;00;AIGH;+22.250;+22.450;0
199706180146;00;BOAS;+22.400;+22.500;0
199706180156;00;SUMS;+22.300;+22.500;0
199706180159;00;AIGH;+22.200;+22.400;0
199706180202;06;HKBK;+22.300;+22.500;0
199706180209;00;SUMS;+22.400;+22.450;0
199706180211;00;SUMS;+22.500;+22.600;0
199706180216;00;BOAS;+22.550;+22.650;0
199706180221;00;AIGH;+22.400;+22.500;0
199706180223;00;AIGH;+22.350;+22.450;0
199706180224;00;INBT;+25.815;+25.825;0
199706180230;00;CTRD;+22.470;+22.570;0
199706180230;00;ANZM;+22.450;+22.550;0
199706180230;00;AIGH;+22.400;+22.500;0
199706180234;00;BOAS;+22.400;+22.500;0
199706180237;00;AIGH;+22.350;+22.450;0
199706180238;01;HKBK;+22.310;+22.510;0
199706180239;00;AIGH;+22.330;+22.430;0
199706180252;00;GBNP;+22.470;+22.570;0
199706180258;00;OUBV;+22.450;+22.550;0
199706180314;00;ANZM;+22.350;+22.550;0
199706180329;00;MLMA;+22.350;+22.550;0
199706180339;00;CTRD;+22.450;+22.550;0
199706180349;00;SCBK;+25.810;+25.820;0
199706180352;00;HKBK;+22.400;+22.600;0
199706180402;00;TDBB;+25.815;+25.835;0
199706180407;00;ANZM;+22.400;+22.500;0
199706180409;00;ABNP;+25.810;+25.830;0
199706180411;00;MBRC;+22.350;+22.450;0
199706180441;00;HKBK;+22.300;+22.500;0
199706180447;00;AIGH;+22.300;+22.400;0
199706180455;00;ANZS;+22.350;+22.450;0
199706180459;00;AIGH;+22.280;+22.380;0
199706180511;00;AIGH;+22.250;+22.350;0
199706180514;00;HKBK;+22.200;+22.400;0
199706180514;00;AIGH;+22.230;+22.330;0
199706180516;00;AIGH;+22.200;+22.300;0
199706180521;00;MBRC;+22.150;+22.250;0
199706180521;00;SUMS;+22.100;+22.400;0
199706180528;00;MBRC;+22.350;+22.450;0
199706180533;00;AIGH;+22.600;+22.700;0
199706180538;00;AIGH;+22.500;+22.600;0
199706180540;00;BOAS;+22.700;+22.800;0
199706180541;00;BOAS;+22.700;+22.900;0
199706180541;01;BOAS;+22.800;+23.000;0
199706180543;00;BGFX;+22.850;+22.950;0
199706180543;00;BOAS;+22.900;+23.100;0
199706180544;00;MBRC;+22.900;+23.000;0
199706180544;00;MBRC;+22.980;+23.080;0
199706180544;00;BOAS;+23.000;+23.200;0
199706180545;00;MBRC;+22.900;+23.000;0
199706180546;00;BOAS;+22.750;+22.950;0
199706180547;00;MBRC;+22.800;+22.900;0
199706180550;00;ANZS;+22.800;+22.900;0
199706180555;00;AIGH;+22.870;+22.970;0
199706180558;00;AIGH;+22.850;+22.950;0
199706180603;00;AIGH;+22.800;+22.900;0
199706180606;00;ABNP;+25.820;+25.840;0
199706180610;00;CTRD;+22.850;+22.950;0
199706180611;00;EMFY;+22.800;+23.000;0
199706180614;00;CHIC;+22.850;+23.050;0
199706180618;00;BOAS;+22.850;+22.950;0
199706180618;00;BOAS;+22.700;+22.900;0
199706180625;00;BGFX;+22.750;+22.850;0
199706180631;00;SCFE;+22.750;+22.850;0
199706180631;00;AIGH;+22.850;+22.950;0
199706180639;00;ABNP;+25.830;+25.850;0
199706180644;00;CTRD;+22.950;+23.050;0
199706180651;00;BGFX;+22.950;+23.050;0
199706180653;00;AIGH;+22.900;+23.000;0
199706180657;00;AIGH;+23.000;+23.100;0
199706180702;00;MBRC;+23.050;+23.150;0
199706180702;00;MBRC;+22.950;+23.050;0
199706180704;00;BOAS;+22.930;+23.030;0
199706180707;00;AIGH;+22.900;+23.000;0
199706180708;00;ABNP;+25.835;+25.855;0
199706180711;00;CTRD;+22.880;+22.980;0
199706180711;00;BATH;+25.835;+25.855;0
199706180718;00;BOAS;+23.000;+23.100;0
199706180718;00;AIGH;+23.000;+23.100;0
199706180721;00;ABNP;+25.845;+25.875;0
199706180721;00;HKBK;+23.000;+23.200;0
199706180724;00;NTBB;+25.840;+25.860;0
199706180725;00;HKBK;+23.050;+23.250;0
199706180727;00;HKBK;+23.030;+23.230;0
199706180730;00;AIGH;+22.950;+23.050;0
199706180731;00;HKBK;+22.970;+23.170;0
199706180735;00;SCFE;+23.000;+23.100;0
199706180739;00;AIGH;+23.200;+23.300;0
199706180743;00;AIGH;+23.100;+23.200;0
199706180746;00;HKBK;+23.070;+23.270;0
199706180751;00;AIGH;+23.200;+23.300;0
199706180751;00;HKBK;+23.100;+23.300;0
199706180752;00;HKBK;+23.200;+23.400;0
199706180753;00;SCFE;+23.150;+23.350;0
199706180754;00;HKBK;+23.150;+23.350;0
199706180756;00;AIGH;+23.120;+23.220;0
199706180758;00;SCFE;+23.150;+23.250;0
199706180758;00;SCFE;+23.130;+23.230;0
199706180758;00;SCFE;+23.130;+23.330;0
199706180804;00;EMFY;+23.250;+23.450;0
199706180805;00;SCFE;+23.150;+23.350;0
199706180811;00;EMFY;+23.200;+23.400;0
199706180817;00;CTRD;+23.200;+23.300;0
199706180818;00;CBAX;+23.100;+23.300;0
199706180818;00;SCFE;+23.100;+23.300;0
199706180818;00;SCFE;+23.150;+23.350;0
199706180833;00;AIGH;+23.100;+23.200;0
199706180834;00;AIGH;+23.000;+23.200;0
199706180834;00;AIGH;+23.000;+23.100;0
199706180835;00;HKBK;+22.980;+23.180;0
199706180837;00;AIGH;+23.250;+23.350;0
199706180839;00;AIGH;+23.350;+23.450;0
199706180841;00;BNST;+23.350;+23.450;0
199706180853;00;MBRC;+23.350;+23.450;0
199706180855;00;CHIC;+23.300;+23.450;0
199706180858;00;AIGH;+23.450;+23.550;0
199706180858;00;HSBK;+25.840;+25.860;0
199706180859;00;BGFX;+23.200;+23.300;0
199706180901;00;BGFX;+23.200;+23.305;0
199706180901;00;BGFX;+23.200;+23.335;0
199706180901;00;BGFX;+23.200;+23.405;0
199706180901;00;BGFX;+23.200;+23.460;0
199706180901;00;BGFX;+23.200;+23.500;0
199706180901;00;BGFX;+23.200;+23.540;0
199706180901;00;BGFX;+23.200;+23.550;0
199706180901;00;CTRD;+23.500;+23.600;0
199706180901;00;BGFX;+23.200;+23.600;0
199706180901;00;BGFX;+23.205;+23.600;0
199706180901;00;BGFX;+23.275;+23.600;0
199706180901;00;BGFX;+23.330;+23.600;0
199706180902;00;BGFX;+23.385;+23.600;0
199706180902;00;BGFX;+23.400;+23.600;0
199706180907;00;AIGH;+23.470;+23.570;0
199706180919;00;HKBK;+23.450;+23.650;0
199706180919;00;AIGH;+23.550;+23.650;0
199706180920;00;CHIC;+23.400;+23.650;0
199706180933;00;AIGH;+23.470;+23.570;0
199706180938;00;AIGH;+23.550;+23.650;0
199706180940;00;AIGH;+23.700;+23.800;0
199706180947;00;AIGH;+23.600;+23.700;0
199706180950;00;BGFX;+23.550;+23.750;0
199706180955;00;AIGH;+23.650;+23.750;0
199706180959;00;BBLT;+25.850;+25.880;0
199706181002;00;SCFE;+23.580;+23.680;0
199706181004;00;AIGH;+23.550;+23.650;0
199706181010;00;AIGH;+23.500;+23.600;0
199706181011;00;SCFE;+23.530;+23.630;0
199706181027;00;AIGH;+23.600;+23.700;0
199706181030;00;EMFY;+23.500;+23.700;0
199706181041;00;AIGH;+23.550;+23.650;0
199706181056;00;AIGH;+23.600;+23.700;0
199706181059;00;AIGH;+23.550;+23.650;0
199706181108;00;AIGH;+23.500;+23.600;0
199706181111;00;AIGH;+23.470;+23.570;0
199706181112;00;AIGH;+23.450;+23.550;0
199706181140;00;SCFE;+23.400;+23.600;0
199706181143;00;SCFE;+23.450;+23.600;0
199706181152;00;EMFY;+23.400;+23.600;0
199706181215;00;AIGH;+23.550;+23.650;0
199706181219;00;EMFY;+23.480;+23.680;0
199706181224;00;AIGH;+23.600;+23.700;0
199706181228;00;AIGH;+23.650;+23.750;0
199706181229;00;SCFE;+23.550;+23.700;0
199706181229;00;SCFE;+23.550;+23.750;0
199706181230;00;AIGH;+23.700;+23.800;0
199706181236;00;CBAX;+23.600;+23.800;0
199706181240;00;BGFX;+23.600;+23.800;0
199706181247;00;AIGH;+23.650;+23.750;0
199706181248;00;AIGH;+23.600;+23.700;0
199706181256;00;AIGH;+23.700;+23.800;0
199706181259;00;SCFE;+23.580;+23.780;0
199706181259;00;AIGH;+23.680;+23.780;0
199706181300;00;AIGH;+23.700;+23.800;0
199706181301;00;AIGH;+23.750;+23.850;0
199706181303;00;AIGH;+23.800;+23.900;0
199706181310;00;AIGH;+23.850;+23.950;0
199706181312;00;AIGH;+23.800;+23.900;0
199706181312;00;SHDR;+23.800;+23.900;0
199706181314;00;AIGH;+23.750;+23.850;0
199706181315;00;AIGH;+23.700;+23.800;0
199706181316;00;AIGH;+23.650;+23.750;0
199706181317;00;AIGH;+23.600;+23.700;0
199706181317;00;EMFY;+23.500;+23.700;0
199706181318;00;SCFE;+23.600;+23.700;0
199706181318;00;AIGH;+23.550;+23.650;0
199706181322;00;AIGH;+23.600;+23.700;0
199706181326;00;AIGH;+23.580;+23.680;0
199706181327;00;AIGH;+23.550;+23.650;0
199706181329;00;AIGH;+23.500;+23.600;0
199706181329;00;SCFE;+23.550;+23.650;0
199706181334;00;AIGH;+23.650;+23.850;0
199706181334;00;BGFX;+23.500;+23.700;0
199706181339;00;SCFE;+23.650;+23.850;0
199706181340;00;AIGH;+23.600;+23.800;0
199706181345;00;AIGH;+23.700;+23.800;0
199706181347;00;SCEX;+23.550;+23.755;0
199706181347;00;SCEX;+23.550;+23.750;0
199706181353;00;AIGH;+23.600;+23.700;0
199706181356;00;AIGH;+23.550;+23.650;0
199706181359;00;AIGH;+23.500;+23.600;0
199706181359;00;AIGH;+23.450;+23.550;0
199706181359;00;AIGH;+23.400;+23.500;0
199706181400;00;AIGH;+23.250;+23.450;0
199706181400;00;BGFX;+23.350;+23.550;0
199706181404;00;SCFE;+23.550;+23.750;0
199706181404;00;AIGH;+23.600;+23.700;0
199706181404;00;SCFE;+23.600;+23.700;0
199706181417;00;AIGH;+23.650;+23.850;0
199706181421;00;SCFE;+23.620;+23.720;0
199706181438;00;AIGH;+23.700;+23.800;0
199706181443;00;BGFX;+23.650;+23.850;0
199706181524;00;AIGH;+23.800;+23.900;0
199706181527;00;AIGH;+23.750;+23.850;0
199706181530;00;AIGH;+23.700;+23.800;0
199706181535;00;AIGH;+23.800;+23.900;0
199706181537;00;AIGH;+23.700;+23.800;0
199706181537;00;AIGH;+23.650;+23.750;0
199706181537;00;AIGH;+23.600;+23.700;0
199706181545;00;AIGH;+23.700;+23.800;0
199706181552;00;SCFE;+23.600;+23.800;0
199706181552;00;AIGH;+23.650;+23.750;0
199706181555;00;SCFE;+23.700;+23.800;0
199706181656;00;AIGH;+23.600;+23.700;0
199706181707;00;AIGH;+23.550;+23.650;0
199706181814;00;AIGH;+23.450;+23.650;0
199706181908;00;SCEX;+23.600;+23.700;0
199706182012;00;ANZM;+23.600;+23.700;0
199706182116;00;SCEX;+24.200;+24.800;0
199706182117;00;ANZM;+24.000;+25.000;0
199706182130;00;SCEX;+24.350;+24.550;0
199706182130;20;SCEX;+24.350;+24.550;0
199706182150;00;ANZM;+24.400;+24.700;0
199706182252;00;SCEX;+25.000;+25.300;0
199706182252;00;ANZM;+25.000;+25.300;0
199706182322;00;ANZM;+25.000;+26.000;0
199706182359;00;MBRC;+25.000;+26.000;0
199706190000;00;MBRC;+25.000;+25.900;0
199706190007;00;SUMS;+25.200;+25.700;0
199706190028;00;SUMS;+24.900;+25.400;0
199706190034;00;ANZS;+24.900;+25.400;0
199706190047;00;BBLT;+25.840;+25.890;0
199706190047;00;HKBK;+25.050;+25.250;0
199706190058;00;HKBK;+24.900;+25.100;0
199706190109;00;MBRC;+24.900;+25.100;0
199706190110;00;ABNS;+23.900;+24.900;0
199706190116;00;ABNS;+24.100;+25.100;0
199706190119;00;MBRC;+24.800;+25.000;0
199706190131;00;BOAS;+24.900;+25.000;0
199706190143;00;ABNP;+25.850;+25.930;0
199706190148;00;GBNP;+25.000;+25.200;0
199706190154;00;BOAS;+25.200;+25.300;0
199706190157;00;ABNP;+25.860;+25.990;0
199706190158;00;BOAS;+25.200;+25.500;0
199706190200;00;SUMS;+24.950;+25.450;0
199706190202;07;MBRC;+25.000;+25.300;0
199706190210;00;SUMS;+24.000;+24.500;0
199706190211;00;SUMS;+25.000;+25.500;0
199706190226;00;CTRD;+25.300;+25.600;0
199706190235;00;CBAP;+25.200;+25.700;0
199706190239;00;ABNP;+25.920;+26.050;0
199706190243;00;GBNP;+25.600;+25.800;0
199706190255;00;SUMS;+26.000;+26.200;0
199706190256;01;UBRC;+25.800;+26.000;0
199706190258;00;OUBV;+26.000;+26.300;0
199706190312;00;BBLT;+26.000;+27.000;0
199706190313;00;BBLT;+25.900;+26.000;0
199706190315;00;BBLT;+26.500;+26.900;0
199706190320;00;BBLT;+26.000;+27.000;0
199706190329;00;AIGH;+26.800;+27.300;0
199706190330;00;AIGH;+25.800;+26.800;0
199706190331;00;GBNP;+26.500;+27.500;0
199706190333;00;MBRC;+26.500;+27.500;0
199706190345;00;AIGH;+26.000;+26.500;0
199706190346;00;AIGH;+25.900;+26.400;0
199706190346;00;AIGH;+25.800;+26.300;0
199706190347;00;AIGH;+25.500;+26.000;0
199706190347;00;AIGH;+25.300;+25.800;0
199706190348;00;AIGH;+25.200;+25.700;0
199706190351;00;AIGH;+25.000;+25.500;0
199706190354;00;AIGH;+25.500;+26.000;0
199706190355;00;AIGH;+25.750;+26.250;0
199706190358;00;AIGH;+25.500;+26.000;0
199706190358;00;AIGH;+25.400;+25.900;0
199706190359;00;AIGH;+25.300;+25.800;0
199706190400;00;BATH;+25.800;+25.950;0
199706190401;01;BBLT;+25.500;+26.500;0
199706190403;00;CBAP;+25.000;+27.000;0
199706190403;00;BATH;+25.850;+25.950;0
199706190404;00;CBAP;+25.500;+26.500;0
199706190405;00;AIGH;+25.700;+26.200;0
199706190407;00;HKBK;+25.600;+26.100;0
199706190410;00;BATH;+25.800;+25.900;0
199706190415;00;EMFY;+26.100;+26.600;0
199706190416;00;AIGH;+25.500;+26.000;0
199706190417;00;EMFY;+26.000;+26.500;0
199706190421;00;EMFY;+26.100;+26.600;0
199706190421;00;EMFY;+26.000;+26.500;0
199706190421;00;EMFY;+25.900;+26.400;0
199706190421;00;HKBK;+25.800;+26.000;0
199706190421;00;AIGH;+25.400;+26.000;0
199706190421;00;EMFY;+25.800;+26.300;0
199706190421;00;AIGH;+25.500;+26.000;0
199706190422;00;EMFY;+25.850;+26.350;0
199706190422;00;ANZM;+25.900;+26.200;0
199706190422;00;EMFY;+26.100;+26.300;0
199706190425;00;GBNP;+25.800;+26.100;0
199706190425;00;AIGH;+25.450;+25.950;0
199706190425;00;EMFY;+26.000;+26.300;0
199706190426;00;ANZM;+25.800;+26.100;0
199706190427;00;AIGH;+25.400;+25.900;0
199706190427;00;ANZM;+25.600;+26.100;0
199706190428;00;AIGH;+25.300;+25.800;0
199706190428;00;CTBT;+25.820;+25.920;0
199706190428;00;EMFY;+25.750;+26.250;0
199706190429;00;CTBT;+25.800;+25.900;0
199706190431;00;CTBT;+25.810;+25.910;0
199706190434;00;AIGH;+25.650;+25.950;0
199706190435;00;AIGH;+25.600;+25.900;0
199706190435;00;ANZM;+25.300;+25.800;0
199706190436;00;EMFY;+25.300;+25.800;0
199706190436;00;EMFY;+25.500;+26.000;0
199706190437;00;EMFY;+25.600;+26.100;0
199706190438;00;ANZM;+25.400;+25.900;0
199706190439;00;ANZM;+25.450;+25.950;0
199706190440;00;AIGH;+25.500;+25.800;0
199706190440;00;AIGH;+25.400;+25.700;0
199706190441;00;BATH;+25.850;+25.890;0
199706190442;00;HKBK;+25.700;+26.100;0
199706190442;00;AIGH;+25.350;+25.650;0
199706190443;00;BOAS;+25.650;+25.750;0
199706190443;00;BOAS;+25.550;+25.650;0
199706190446;00;EMFY;+25.100;+25.600;0
199706190446;00;BATH;+25.850;+25.880;0
199706190446;00;EMFY;+25.200;+25.700;0
199706190446;00;ANZM;+25.200;+25.700;0
199706190447;00;EMFY;+25.150;+25.650;0
199706190449;00;CTBT;+25.800;+25.900;0
199706190450;00;ANZM;+25.150;+25.650;0
199706190452;00;AIGH;+25.600;+25.700;0
199706190457;00;BATH;+25.800;+25.850;0
199706190457;00;ANZM;+25.420;+25.920;0
199706190458;00;AIGH;+25.500;+25.600;0
199706190459;00;AIGH;+25.450;+25.550;0
199706190459;00;AIGH;+25.400;+25.500;0
199706190500;00;ANZM;+25.000;+25.500;0
199706190502;00;AIGH;+25.450;+25.550;0
199706190502;00;HKBK;+25.450;+25.650;0
199706190505;00;AIGH;+25.300;+25.500;0
199706190505;00;AIGH;+25.250;+25.450;0
199706190507;00;AIGH;+25.200;+25.400;0
199706190507;00;AIGH;+25.150;+25.350;0
199706190508;00;AIGH;+25.100;+25.300;0
199706190509;00;AIGH;+25.050;+25.250;0
199706190510;00;AIGH;+25.000;+25.200;0
199706190515;00;ANZM;+25.100;+25.600;0
199706190518;00;BOAS;+25.400;+25.500;0
199706190519;00;ANZM;+25.050;+25.450;0
199706190523;00;ANZM;+24.700;+25.200;0
199706190526;00;ABNS;+25.200;+25.300;0
199706190530;00;ANZM;+24.800;+25.300;0
199706190532;00;AIGH;+24.900;+25.100;0
199706190534;00;INDS;+25.000;+25.200;0
199706190535;00;MBRC;+24.800;+25.300;0
199706190535;00;AIGH;+24.850;+25.050;0
199706190535;00;ANZM;+24.500;+25.000;0
199706190536;00;BGFX;+24.650;+24.850;0
199706190537;00;HSBK;+25.830;+25.880;0
199706190537;00;AIGH;+24.800;+25.000;0
199706190538;00;CTRD;+24.900;+25.100;0
199706190538;00;CTRD;+24.900;+25.250;0
199706190538;00;CTRD;+24.900;+25.000;0
199706190538;00;ANZM;+24.400;+24.900;0
199706190539;00;AIGH;+24.750;+24.950;0
199706190539;00;AIGH;+24.700;+24.900;0
199706190542;00;AIGH;+24.800;+25.000;0
199706190549;00;BOAS;+24.900;+25.100;0
199706190605;00;ANZM;+24.700;+25.200;0
199706190611;00;ANZM;+24.650;+25.150;0
199706190615;00;EMFY;+24.900;+25.100;0
199706190616;00;ANZM;+24.700;+25.100;0
199706190625;00;CHIC;+24.800;+25.200;0
199706190629;00;ANZM;+24.650;+25.150;0
199706190631;00;ANZM;+24.700;+25.100;0
199706190632;00;BOAS;+25.000;+25.200;0
199706190632;00;ANZM;+24.650;+25.015;0
199706190635;00;BGFX;+24.730;+24.930;0
199706190637;00;BGFX;+24.580;+25.080;0
199706190637;00;ANZM;+24.700;+25.200;0
199706190642;00;AIGH;+24.950;+25.050;0
199706190643;00;ANZM;+24.800;+25.100;0
199706190648;00;CTBT;+25.830;+25.880;0
199706190648;01;ANZM;+24.750;+25.150;0
199706190655;01;BGFX;+24.700;+25.200;0
199706190656;00;MBRC;+25.000;+25.100;0
199706190658;00;ANZM;+24.800;+25.100;0
199706190706;00;WBCM;+24.900;+25.000;0
199706190706;00;SCFE;+24.800;+25.100;0
199706190706;00;SCFE;+24.900;+25.100;0
199706190717;00;SCFE;+24.950;+25.150;0
199706190724;00;SBIC;+24.900;+25.200;0
199706190725;00;AIGH;+24.800;+25.050;0
199706190725;00;EMFY;+24.000;+24.200;0
199706190725;00;EMFY;+23.950;+24.150;0
199706190726;00;AIGH;+24.900;+25.000;0
199706190727;00;EMFY;+23.850;+24.050;0
199706190729;00;HKBK;+24.950;+25.050;0
199706190731;00;EMFY;+24.950;+25.150;0
199706190731;00;EMFY;+24.900;+25.100;0
199706190732;00;EMFY;+24.850;+25.050;0
199706190732;00;EMFY;+24.900;+25.100;0
199706190735;00;SCFE;+24.900;+25.100;0
199706190747;00;MBRC;+24.950;+25.050;0
199706190804;00;EMFY;+24.920;+25.120;0
199706190805;00;EMFY;+24.900;+25.100;0
199706190814;00;BBLT;+25.870;+25.920;0
199706190817;00;BOAT;+25.840;+25.940;0
199706190817;00;SCFE;+24.920;+25.120;0
199706190817;00;SCFE;+24.900;+25.100;0
199706190818;00;EMFY;+24.950;+25.100;0
199706190818;00;BOAT;+25.845;+25.945;0
199706190819;00;EMFY;+24.950;+25.150;0
199706190819;00;BOAS;+24.950;+25.050;0
199706190822;00;EMFY;+24.900;+25.100;0
199706190827;00;EMFY;+24.800;+25.300;0
199706190827;00;EMFY;+24.800;+25.100;0
199706190828;00;EMFY;+24.900;+25.100;0
199706190828;00;SCFE;+24.950;+25.150;0
199706190830;00;SCFE;+24.900;+25.100;0
199706190831;00;SCFE;+24.950;+25.150;0
199706190838;00;EMFY;+25.000;+25.200;0
199706190840;00;EMFY;+25.020;+25.120;0
199706190843;00;EMFY;+25.030;+25.130;0
199706190843;00;EMFY;+25.000;+25.100;0
199706190843;00;CBAX;+24.800;+25.300;0
199706190920;01;EMFY;+25.100;+25.300;0
199706190950;00;BGFX;+24.950;+25.450;0
199706190953;00;EMFY;+25.000;+25.200;0
199706191002;00;EMFY;+25.050;+25.350;0
199706191002;00;EMFY;+25.000;+25.400;0
199706191030;00;EMFY;+25.200;+25.700;0
199706191032;00;SCFE;+25.250;+25.450;0
199706191055;00;BGFX;+25.100;+25.600;0
199706191100;00;EMFY;+25.100;+25.600;0
199706191122;00;EMFY;+25.150;+25.650;0
199706191151;00;CHIC;+25.100;+25.400;0
199706191209;00;EMFY;+25.100;+25.600;0
199706191212;00;SCEX;+25.100;+25.300;0
199706191330;00;SCFE;+25.000;+25.200;0
199706191342;00;SCFE;+24.950;+25.150;0
199706191356;00;SCFE;+25.000;+25.200;0
199706191409;00;BGFX;+24.850;+25.350;0
199706191412;00;EMFY;+24.900;+25.500;0
199706191422;00;CHIC;+25.000;+25.250;0
199706191451;00;BGFX;+24.500;+25.000;0
199706191456;00;SCFE;+24.950;+25.150;0
199706191457;00;SCFE;+25.000;+25.100;0
199706191457;00;SCFE;+25.000;+26.000;0
199706191457;00;SCFE;+25.000;+25.200;0
199706191520;01;EMFY;+25.100;+25.600;0
199706191526;00;SCFE;+25.020;+25.220;0
199706191526;00;SCFE;+25.000;+25.200;0
199706191644;00;RBCI;+24.800;+24.900;0
199706191645;00;RBCI;+24.820;+24.920;0
199706191645;01;RBCI;+24.830;+24.930;0
199706191657;00;RBCI;+25.000;+25.100;0
199706192147;00;ANZM;+25.100;+25.600;0
199706200000;00;MBRC;+25.100;+25.200;0
199706200016;00;GBNP;+25.200;+25.700;0
199706200022;00;HKBK;+25.200;+25.500;0
199706200026;00;UOBX;+25.050;+25.850;0
199706200036;00;BOAS;+25.200;+25.500;0
199706200037;00;ANZS;+25.200;+25.500;0
199706200047;00;ANZM;+25.150;+25.650;0
199706200050;00;UOBX;+25.060;+25.660;0
199706200053;00;MBRC;+25.100;+25.600;0
199706200053;00;HKBK;+25.250;+25.450;0
199706200054;00;AIGH;+25.100;+25.300;0
199706200054;00;HKBK;+25.000;+25.300;0
199706200055;00;AIGH;+25.000;+25.200;0
199706200056;00;MBRC;+24.900;+25.400;0
199706200056;00;ANZM;+24.600;+25.100;0
199706200100;00;BOAS;+25.000;+25.200;0
199706200104;00;UOBX;+24.850;+25.850;0
199706200105;01;ANZM;+24.700;+25.200;0
199706200107;00;ABNS;+25.050;+25.250;0
199706200108;00;ANZM;+24.500;+25.000;0
199706200109;00;MBRC;+25.050;+25.250;0
199706200112;00;ANZM;+24.700;+25.200;0
199706200116;00;UOBX;+24.650;+25.650;0
199706200116;00;CTRD;+25.150;+25.350;0
199706200130;00;AIGH;+25.200;+25.400;0
199706200132;00;UOBX;+25.000;+25.700;0
199706200140;00;UOBX;+25.100;+25.800;0
199706200149;00;ANZM;+25.000;+26.000;0
199706200153;00;BOAS;+25.500;+26.000;0
199706200153;00;UOBX;+25.200;+26.000;0
